Title,Owner,State,City/District,Periodity
MID WEEK SUPLEMENT TO THE INDIAN EXPORT BULLETIN,TRADE FAIR ANTHORITY,DEL,DELHI,W
THE SUNDAY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",DEL,DELHI,W
THE COIN OF INDIA,ANJU,DEL,DELHI,W
MUSKAN INDIA,SANJAY KUMAR,DEL,DELHI,W
THE INDIAN WORKER,INDIAN WORKER PUBLICATION,DEL,DELHI,W
NEWS NOW INDIA,PURUSHARTH ARADHAK,DEL,DELHI,W
PASAND INDIA,USHA NAGAR,DEL,DELHI,W
YEH MERA INDIA,SAINT RAVIDAS FOUNDATION CHARITABLE TRUST,DEL,DELHI,W
FLORICULTURE INDIA,SANJEEV MALHOTRA,DEL,DELHI,W
INDIAN JUNG,ALOK MOHAN,DEL,DELHI,W
INDIA ROUNDUP,SHARVAN KUMAR CHOUDHARY,DEL,DELHI,W
SANGHARSH INDIA,MOHD. MUMTAZ ALAM,DEL,DELHI,W
LINK INDIAN NEWS MAGAZINE,UNITED INDIA PERIODICALS PVT. LTD.,DEL,DELHI,W
LEAD INDIA,SUBHASH SINGH,DEL,DELHI,W
INDIAN TENDER & AUCTION MAIL,BALAJI PUBLICATIONS,DEL,DELHI,W
INDIA APRADH CONTROL NEWS,NARENDER KUMAR,DEL,DELHI,W
READERS GUIDE TO INDIAN PERIODICALS,K.P. CHANDRA & SHEKHAR RAO,DEL,DELHI,W
ALL INDIA QUALITY TENDERS,DEV RAJ JOSHI,DEL,DELHI,W
DESH INDIA TIMES,BHARAT BHUSHAN SHARMA,DEL,DELHI,W
CITIZEN OF INDIA,H. C. CHADDA,DEL,DELHI,W
THE SUNDAY INDIAN,ARINDAM CHAUDHURI,DEL,DELHI,W
ALL INDIA ADMISSION GAZETTE,ABHAY KUMAR RAI,DEL,DELHI,W
SUDARSHAN INDIA,SUDARSHAN BIHARI BHARAT DHARMATH SANSTHAN SAMITI RAJ,DEL,DELHI,W
INDIAN ECONOMIC DIARY,MOHAN CHHABRA,DEL,DELHI,W
INDIAN TRADE JOURNAL,"DEPARTMENT OF COMMERCIAL INTELLIGENCE & STATISTICS, M/O COMMERCE & INDUSTRY",DEL,DELHI,W
POLITICAL TELEGRAPH OF INDIA,KIRTI VERMA,DEL,DELHI,W
AGENDA INDIA,RAJ KAPILA,DEL,DELHI,W
SUNRISE INDIA SAMACHAR,SANJAY SAXENA,DEL,DELHI,W
GRACE INDIA TIMES,SHASHI DHAR MEHTA,DEL,DELHI,W
INDIAN ACTION,ANTHONY RAJU,DEL,DELHI,W
AWAZ INDIA,MOHD.MUSHTAQ KHAN,DEL,DELHI,W
VOICE OF INDIA,L.S .MANI,DEL,DELHI,W
ROSE INDIA,DEEPAK KUMAR,DEL,DELHI,W
EAST INDIA,UPENDRA KUMAR PUSHPANJALI,DEL,DELHI,W
SIRAJ HAMARA INDIA,SIRAJ AHMAD,DEL,DELHI,W
AAJ KA INDIA,MOHD. AMIR ANSARI,DEL,DELHI,W
TELE INDIA,SUBHASH CHANDRA GOYAL,DEL,DELHI,W
INDIAN AND WORLD EVENTS,ANIL KUMAR GUPTA,DEL,DELHI,W
MISSION INDIA,KAVYA PRAKASHAN,DEL,DELHI,W
INDEPENDENT INDIA,SURAIYA TABASSUM A PARTNER OF M/S SRNG CONSULATING SEVICES,DEL,DELHI,W
INDIAN TENDER NEWS,SARLA KHETAN,DEL,DELHI,W
INDIAN POLITICAL NEWS,RAVINDRA JAIN,DEL,DELHI,W
PALAM INDIA,PRITAM DHARIWAL,DEL,DELHI,W
INDIAN STAR,MARUTI NANDAN INTERNATIONAL,DEL,DELHI,W
THE SUNDAY INDIAN,ARINDAM CHAUDHURI,DEL,DELHI,W
THE SUNDAY INDIAN,ARINDAM CHAUDHURI,DEL,DELHI,W
INDIAN INVESTMENT,B.L. ARORA,DEL,DELHI,W
INDIAN VYAPAR TIMES,OM PRAKASH PAWAR,DEL,DELHI,W
INDIAN PROPERTY EXPRESS,NOT GIVEN,DEL,DELHI,W
ACTION INDIA,RAKESH BHARDWAJ,DEL,DELHI,W
BLITZ INDIA,DEEPAK DWIVEDI,DEL,DELHI,W
THE SUNDAY INDIAN,ARINDAM CHAUDHURI,DEL,DELHI,W
PUBLIC TALK OF INDIA,KUNDAN KUMAR,DEL,DELHI,W
VYAPAR INDIA,BANAJ KUMAR SURI,DEL,DELHI,W
BOL INDIA BOL,CHANDAN PRAKASH,DEL,DELHI,W
SOCIALIST INDIA,A.I.C.C. CAMP OFFICE,DEL,DELHI,W
ECONOMIC INDIA,RAJIV KUMAR TIWARI,DEL,DELHI,W
INDIAN FRUNT MARKET,BENASI DASS SETHI AND RAJ KUMAR SETHI,DEL,DELHI,W
NEW INDIA HERALD,RAJESH KUMAR JAIN,DEL,DELHI,W
THE TRADE FAIRS OF INDIA,MOHAMMED MUSHTAQ KHAN,DEL,DELHI,W
INDIAN OESERVER,OBSERVER PUBLICATION PVT.LTD,DEL,DELHI,W
INDIAN NEWSCAN,MUKESH MOHAN BHATIA,DEL,DELHI,W
PAN INDIA WEEKLY,M.K. MENON,DEL,DELHI,W
THE INDIAN VERSION,ROHIT ARORA,DEL,DELHI,W
CORRESPONDENT NEWS OF INDIA,URMILA THAKUR,DEL,DELHI,W
SUPER INDIA FINANCIAL NEWS,SUDHIR VERMA,DEL,DELHI,W
ABHI INDIA,GYAN CHAND ALEDIA,DEL,DELHI,W
THE SUNDAY INDIAN,ARINDAM CHAUDHURI,DEL,DELHI,W
EARLY INDIA,MRIDULA GUPTA,DEL,DELHI,W
INDIAN TENDER JOURNAL,DR JASWINDER SINGH BHULLER,DEL,DELHI,W
INDIAN SAMACHAR,R.S.P.SEHGAL AND ONE MORE,DEL,DELHI,W
INDIA MAIL,NAVEEN KHATI,DEL,DELHI,W
INDIAN DOG WORLD,NORTH OF INDIA KENNEL CLUB,DEL,DELHI,W
INDIAN MARKET,KESAR SINGH,DEL,DELHI,W
N.C.R. INDIA,DHARMENDRA KUMAR,DEL,DELHI,W
INDIA TIDINGS,K.S. AIYAR,DEL,DELHI,W
FREEDOM INDIA NEWS,YOGESH KUMAR SONI,DEL,DELHI,W
SANSANI INDIA,LALIT KUMAR SHARMA,DEL,DELHI,W
UDAY INDIA,UPALI APARAJEETA RATH,DEL,DELHI,W
INDIAN TENDER INFORMATION,SAVITRI,DEL,DELHI,W
WHEELS OF INDIA,KHURANA PUBLISHING CO.,DEL,DELHI,W
SALUTE INDIA,ANAND SHARMA,DEL,DELHI,W
THE RISING INDIA,HARI PRAKASH,DEL,DELHI,W
INDIAN TIMES,SHRI HARJIT SINGH,DEL,DELHI,W
YOUNG INDIAN,CHANDRA SHEKHAR,DEL,DELHI,W
DRIVE NEWS INDIA,RANDHIR KUMAR,DEL,DELHI,W
INDIA PATH,RAJESHWER,DEL,DELHI,W
PRESENT INDIA,PRAMOD SINGH,DEL,DELHI,W
INDIA TODAY,LIVING MEDIA INDIA,DEL,DELHI,W
FREE INDIA,NARESH SINGHI,DEL,DELHI,W
INDIAN CINE EXPRESS,DEVENDER GOYAL,DEL,DELHI,W
INDIA SHOPPING,VIJAY GOYAL,DEL,DELHI,W
DATA-INDIA,PRESS TRUST OF INDIA LTD.,DEL,DELHI,W
INDIAN LAW DECISIONS,TAXMAN ALLIED SERVICES PVT. LTD.,DEL,DELHI,W
REAL INDIA,THE KISAN TRUST,DEL,DELHI,W
INDIA TODAY,LIVING MEDIA INDIA PVT. LIMITED,DEL,DELHI,W
INDIAN MATRIMONIAL TIMES,M.R. COMBINES,DEL,DELHI,W
INDIAN MEDICAL TRIBUNE,DR.J.K. JAIN,DEL,DELHI,W
INDIA,R.N. VENKY,DEL,DELHI,W
THE SUNDAY INDIAN,ARINDAM CHAUDHURI,DEL,DELHI,W
THE SUNDAY INDIAN,ARINDAM CHAUDHURI,DEL,DELHI,W
YOUNG INDIAN,YUVA BHARTI TRUST,DEL,DELHI,W
INDIAN RECKOTRY A WEEKELY OF EVENTARS HAPENG,ASIAN RECORDER & PUBLICATIONS PVT. LTD.,DEL,DELHI,W
INDIAN PRASHASAN,ZULFIKAR ALI ANSARI,DEL,DELHI,W
GOOD LUCK INDIA,VINIT KUMAR TYAGI,DEL,DELHI,W
FILM INDIA,PARAMJYOT SINGH,DEL,DELHI,W
EMERGING INDIA,AMAR SINGH RATHOUR,DEL,DELHI,W
PATRA INDIA,M/S.PATRA INDIA MEDIA PVT.LTD.,DEL,DELHI,W
INDIA TODAY,LIVING MEDIA INDIA LIMITED,DEL,DELHI,W
SIKH VOICE OF INDIA,VIPIN MAHAJAN,DEL,DELHI,W
UDAY INDIA,UPALI APARAJITA RATH,DEL,DELHI,W
SANSANI OF INDIA,VIJAY KUMAR DIWAKAR,DEL,DELHI,W
INDIA YUG,ANURAJ,DEL,DELHI,W
THE WRITER OF INDIA,KRISHAN KUMAR SHARMA,DEL,DELHI,W
SUN INDIA TIMES,HARVINDRA KAUR,DEL,DELHI,W
TANTRA INDIA,KUMAR PRIYA,DEL,DELHI,W
THE SUNDAY INDIAN,ARINDAM CHAUDHURI,DEL,DELHI,W
AAP KI INDIA,SAPNA GROVER,DEL,DELHI,W
INDIAN TIMES,HARJIT SINGH AND S KIRPAL SINGH,DEL,DELHI,W
INDIAN CURRENTS,INDIAN CURRENT PUBLICATIONS,DEL,DELHI,W
TRADE POINT INDIA,NATIONAL CENTER FOR TRADE INFORMATION,DEL,DELHI,W
INDIAN NEWS BUREAU,MADAN PAL KHARI,DEL,DELHI,W
INDIA BACKGROUNDER SERVICE,LILA G.MIRCHANDANI,DEL,DELHI,W
NEWS BUREU INDIA,MANYKUTTY THOMAS,DEL,DELHI,W
INDIAN PERSONALITY,DARSHAN SINGH,DEL,DELHI,W
INDIA STATES,RAJ DHINGRA,DEL,DELHI,W
STING INDIA,VASHISHT BROADCASTING PVT. LTD.,DEL,DELHI,W
VEGETARIAN INDIA,AMRIT L JINDAL,DEL,DELHI,W
RISING INDIA NEWS RESEARCH AND ANALYSIS,G. BHAGAVANDAS,DEL,DELHI,W
THE PATRIOTS OF INDIA,HARJINDER SINGH GROVER,DEL,DELHI,W
POSITIVE POST OF INDIA,ALOK KUMAR AGARWAL,DEL,DELHI,W
INDIAN EXPORT BULLETIN,INDIA TRADE PROMOTION ORGANISATION,DEL,DELHI,W
INDIAN POLITICAL SUSPENCE,SABITA,DEL,DELHI,W
NEWS FROM INDIA,KHALID SABIR,DEL,DELHI,W
EXIM INDIA,PAULSON PRESS (P)LTD,DEL,DELHI,W
INDIA ALL THE TIMES,JASWANT SINGH,DEL,DELHI,W
THE SUNDAY INDIAN,ARINDAM CHAUDHURI,DEL,DELHI,W
INDIAN PROPERTY EXPRESS,PRAKASH VAISHIST,DEL,DELHI,W
BLITZ INDIA,DEEPAK DWIVEDI,DEL,DELHI,W
MUSLIM INDIA,TAHREEN HUSAIN,DEL,DELHI,W
RELATION OF INDIA NEWS,MANOJ KUMAR SALUJA,DEL,DELHI,W
ORIENT PRESS OF INDIA,KAZI MOIZUDDIN AHMED,DEL,DELHI,W
INDIAN NEWS DARPAN,AJAY KANT,DEL,DELHI,W
INDIA SPEAKS THROUGH ITS REGIONAL PRESS,SURJEET VIR SINGH,DEL,DELHI,W
EAST INDIA,UPENDRA KUMAR PUSHPANJALI,DEL,GAUTAM BUDDHA NAGAR (NOIDA),M
INDIAN NAVAL DESPATCH,INDIAN NAVAL DESPATCH FOUNDATION,GOA,NORTH GOA,Q
THE TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",GOA,PANAJI,D
SUNDAY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",GOA,PANAJI,W
INDIA,MISSIONARY SOCIETY OF ST. FRANCIS XAVIER,GOA,SOUTH GOA,M
INDIAN JOURNAL OF APPLIED HOMOEOPATHY,SHRI KAMAXIDEVI HOMOEOPATHIC MEDICAL COLLEGE & HOSPITAL,GOA,SOUTH GOA,Q
INDIA AND HUMAN RIGHTS,MITESH ANANTRAI BHATT,GUJ,AHMADABAD,M
INDIAN PORTS AND INFRASTRUCTURE REVIEW,SAKET PROJECTS LTD.,GUJ,AHMADABAD,M
INDIAN CONSUMER PRESS,KAMAL RAJENDRABHAI JOSHI,GUJ,AHMADABAD,M
INDIAN PLUMBING TODAY,INDIAN PLUMBING ASSOCIATION,GUJ,AHMADABAD,M
SPORTS INDIA,PANNABEN BHARATKUMAR JANI,GUJ,AHMADABAD,W
NAMASTE INDIA,HEMANT V. PATEL,GUJ,AHMEDABAD,A
TENDER TRANSMITER OF INDIA,JAGDISH I. PATEL,GUJ,AHMEDABAD,D
KARNAVATI INDIA,HASMUKH KANTILAL BANAVLI,GUJ,AHMEDABAD,D
AHMEDABAD TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",GUJ,AHMEDABAD,D
FIRST INDIA,FIRST EXPRESS PUBLISHERS,GUJ,AHMEDABAD,D
BARODA TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",GUJ,AHMEDABAD,D
NEW INDIA HERALD,RAJESH KUMAR JAIN,GUJ,AHMEDABAD,D
FINANCIAL TIMES INCORPARTING THE TIMES OF INDIA,BENNETT COLEMAN & CO. LTD.,GUJ,AHMEDABAD,D
SURAT TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",GUJ,AHMEDABAD,D
THE TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",GUJ,AHMEDABAD,D
THE INDIAN EXPRESS,THE INDIAN EXPRESS PVT. LIMITED,GUJ,AHMEDABAD,D
ALL INDIA BEST NEWS,MANOHAR R.DUTT,GUJ,AHMEDABAD,F
NEWS FOR INDIA,GUNVANT N. SARVAIYA,GUJ,AHMEDABAD,F
INDIAN METAL NEWS BHARTIYA DHATU SAMACHAR,MANKODI TRIKAMLAL GIRDHARLAL,GUJ,AHMEDABAD,F
THE AGE OF INDIA,SAJIDABBAS SAIYAD,GUJ,AHMEDABAD,F
WONDER INDIA,WONDER INFOCOMM PVT. LTD.,GUJ,AHMEDABAD,F
INDIAN PENPALS,ANIL KUMAR BATTA,GUJ,AHMEDABAD,HY
MRIN-A JOURNAL OF INDIAN CERAMIC ART,MRIN FOUNDATION,GUJ,AHMEDABAD,HY
CONSTRUCTION JOURNAL OF INDIA,SAKET PROJECT LIMITED,GUJ,AHMEDABAD,M
INDIAN PHOTO VIDEO,SIDDHARTH SOLANKI,GUJ,AHMEDABAD,M
CLOTEX INDIA,SUKUMO CONSULTANCES PVT.LTD,GUJ,AHMEDABAD,M
INDIAN BUSINESS SCENARIO,SUKUMO CONSULTANCES PVT.LTD,GUJ,AHMEDABAD,M
BUILDING INDIA,BUIDING MEDIA PUBLIC,GUJ,AHMEDABAD,M
ALL INDIA HUMAN RIGHTS GRIEVANCES ASSOCIATION,ALL INDIA HUMANRIGHTS GRIEVANCES ASSOCIATION,GUJ,AHMEDABAD,M
INDIAN JOURNAL OF DENTAL RESEARCH,INDIAN SOCIETY FOR DENTAL RESEARCH,GUJ,AHMEDABAD,Q
VIBRANT INDIA,NARENDRA DIWAKAR,GUJ,AHMEDABAD,Q
TRUST INDIA PARIVAR,SHIKHA RUPESH SHAH,GUJ,AHMEDABAD,W
INDIA NAME,PARESH B. DAVE,GUJ,AHMEDABAD,W
INDIA NINE NEWS,GN9 BROADCAST NETWORK PRIVATE LIMITED,GUJ,AHMEDABAD,W
GREEN INDIA,KAMLESH BAGWANDAS JARIYA,GUJ,AHMEDABAD,W
THE SUNDAY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",GUJ,AHMEDABAD,W
INDIA TOMMOROW,HETAL CHIRAG RAVAL,GUJ,AHMEDABAD,W
VIBRANT INDIA,NARENDRA DIVAKAR,GUJ,AHMEDABAD,W
INFO INDIA,PINKAL B.JOGI,GUJ,AHMEDABAD,W
TARIK INDIAN NEWS,ANSARI MOHD TARIK ABDULHAFIZ,GUJ,AHMEDABAD,W
ALL INDIA CRIME BULLETIN,TRIBHUVAN OZA,GUJ,AHMEDABAD,W
NETWORK OF INDIA,DARSHANBHAI BHURA,GUJ,AHMEDABAD,W
INSTANT INDIA,RAHULKUMAR MAHESHCHANDRA GUPTA,GUJ,ANAND,F
JIVAN NEWS & VIEWS OF JESUITS IN INDIA,GUJARAT SAHITYA PRAKASH SOCIETY TRUST,GUJ,ANAND,M
INDIA KI MANG,DHIRENDRASINH LAXMANSINH SOLANKI,GUJ,ANAND,W
POINT OF INDIA NEWS,BHATIYA CHHAYABEN PIYUSHBHAI,GUJ,BANAS KANTHA,W
ARBUDA INDIA,JUDAL RAMJIBHAI KARSHANBHAI,GUJ,BANAS KANTHA,W
VOICE OF INDIA,BABUBHAI RAMUBHAI SAINI,GUJ,BANAS KANTHA,W
WEEK OF INDIA,LAXMIBEN VIJUSING DARABAR,GUJ,BANASKANTHA,D
INDIA UPDATE,RAMESHJI DOLAJI WADHANIA,GUJ,BANASKANTHA/ PALANPUR,W
INDIA KI ASHMITA,MODI JAYESHBHAI POPATLAL,GUJ,BANASKANTHA/ PALANPUR,W
BEWARE INDIA,MANSURI SAHILHUHSAIN ISMAILBHAI,GUJ,BHARUCH,F
INDIA GAURAV,HETALBEN KAMLESHBHAI CHAUHAN,GUJ,BHARUCH,F
MEGA INDIA,HARISHKUMAR S. PARMAR,GUJ,BHARUCH,M
VEER INDIA,GOHIL BRIJESHBHAI BHUPATBHAI,GUJ,BHAVNAGAR,BM
COMPETITIVE INDIA,CHAUHAN KAMLESHKUMAR NANDLALBHAI,GUJ,BHAVNAGAR,M
THE INDIAN NATION,RIYAZ SALEHBHAI SHEIKH,GUJ,BHAVNAGAR,M
RESEARCH ZONE INDIA,DIGANT OZA,GUJ,BHAVNAGAR,Q
INDIAS MOST WANTED,ABDUL HAMID BILALBHAI KHOLIYA,GUJ,BHAVNAGAR,W
SUPRABHAT INDIA,MALIK AIYUBBHAI ABDUL KARIMBHAI,GUJ,BHAVNAGAR,W
JUSTICE OF INDIA,MOTIVARAS HARSHIDA GOVIND,GUJ,DEVBHOOMI DWARKA,D
INDIAN PEOPLES NEWS,GAURANGKUMAR BHANUPRASAD JANI,GUJ,GANDHINAGAR,D
UNIQUE INDIA,NIKHIL NATVARLAL SHARMA,GUJ,GANDHINAGAR,D
PRIDE OF INDIA,SHARMA DHARMISTA PRHALADBHAI,GUJ,GANDHINAGAR,F
INDIAN PEOPLES NEWS,GAURANGKUMAR BHANUPRASAD JANI,GUJ,GANDHINAGAR,W
UNIQUE INDIA,NIKHIL NATVARLAL SHARMA,GUJ,GANDHINAGAR,W
INDIA PUBLIC SAMACHAR,SODHA PANKAJBHAI BHOVANBHAI,GUJ,JAMNAGAR,M
INDIA VISION,MUKESHKUMAR CHANABHAI SAKHIYA,GUJ,JUNAGADH,W
POSITIVE INDIA,SHAH BHAVYAKUMAR DHARMENDRAKUMAR,GUJ,KHEDA/ NADIAD,W
INDIAN SOCIOLOGIST,AJAY LALJI MACHCHHAR,GUJ,KUTCH,A
MOTHER INDIA,BHIKHUSHA KALUSHAH FAKIR,GUJ,MEHSANA,M
WEEK OF INDIA,LAXMIBEN VIJUSING DARABAR,GUJ,MEHSANA,W
INDIA NEWS,PATEL RAMESHBHAI CHATURBHAI,GUJ,MEHSANA,W
MOVEMENT OF INDIA,ABDULLAKHAN N. BABI,GUJ,MEHSANA,W
HELLO INDIA,IRFAN SADIKBHAI BUDHIYA,GUJ,RAJKOT,F
UDYAMEE INDIA,KETANKUMAR VRAJLAL VEKARIYA,GUJ,RAJKOT,M
INDIAN HEALTH EXPRESS,KISHOR B. DEVALIYA,GUJ,RAJKOT,M
THE INDIAN INSIGHT,UDIT HIMANSHU PAREKH,GUJ,RAJKOT,M
EMPOWER INDIA NEWS,ANAND PRAVINBHAI JAVIYA,GUJ,RAJKOT,W
INDIA MORNING,BHARDAVA SAGARKUMAR GIRISHBHAI,GUJ,RAJKOT,W
SAVERA INDIA TIMES,NARESH AGARWAL,GUJ,SURAT,D
REPUBLIC INDIA,VAISHALI VIKASH PAREGHI,GUJ,SURAT,D
INDIA LIVE,PUROHIT BHARAT KANTIBHAI,GUJ,SURAT,D
NEST INDIA HOTLINE,GAUTAM CHANDULAL BAROT,GUJ,SURAT,D
DASTAK INDIA,SOLANKI GAUTAMBHAI KISHANBHAI,GUJ,SURAT,F
SENINDIA TIMES,BHARAT RAMESH DEVDA,GUJ,SURAT,F
YOUNG INDIA,TAYAWADE SURAJ VIRENDRA,GUJ,SURAT,M
INDIAN WAVE,PARITA MAHESHBHAI DHULESHIYA,GUJ,SURAT,THW
INDIA HIGHLIGHT,PINAL KUMAR K PATEL,GUJ,SURAT,W
CAPITAL INDIA,RAVINDRA BHASKAR TAYADE,GUJ,SURAT,W
INDIAN ZONE,VINOD DALPATBHAI PARMAR,GUJ,SURAT,W
INDIA-BULLETIN,GHANCHI M.ABDULBHAI,GUJ,SURENDRANAGAR,OP
SAMAY OF INDIA,SALIM SHEIKH,GUJ,SURENDRANAGAR,W
THE INDIA TRAVELTRADE,PRAVEEN CORPORATION,GUJ,VADODARA,BM
THE INDIAN & EASTERN MANUFACTURER,PRAVEEN CORPORATION,GUJ,VADODARA,BM
THE MODERN MEDICINE OF INDIA,PRAVEEN CORPORATION,GUJ,VADODARA,BM
THE INDIAN EXPRESS,THE INDIAN EXPRESS PVT. LIMITED,GUJ,VADODARA,D
CULTURAL INDIA,ATMARAM CULTURAL FOUNDATION,GUJ,VADODARA,F
INDIA PLUS NEWS,DHAVAL KUMAR RAMANBHAI SOLANKI,GUJ,VADODARA,F
PAVO THE INDIAN JOURNAL OF ORNITHOLOGY,THE SOCIETY OF ANIMAL MORPHOLOGISTS AND PHYSIOLOGISTS,GUJ,VADODARA,HY
INDIAN EXPORT TRADE JOURNAL,PRAVEEN CORPORATION,GUJ,VADODARA,M
INDIA KAL,SHIVE KUMAR DUBEY,GUJ,VADODARA,M
JOURNAL OF INDIAN MUSICOLOGICAL SOCIETY,AMIT R MEHTA,GUJ,VADODARA,Q
INDIAN AGE,SURESH S. PALAMEL,GUJ,VADODARA,W
AWAKE INDIA,HEMAL KIRTIKUMAR THAKKAR,GUJ,VADODARA,W
ALL INDIA TIME,PATEL ANIL KUMAR MANUBHAI,GUJ,VADODARA,W
KALANAGRI INDIA,KEYURKUMAR JAYANTBHAI BAROT,GUJ,VADODARA,W
PETROCHEMICALS DIRECTORY OF INDIA,DR. RASHID MASOODB/D,GUJ,VADODRA,A
UNITED FOR INDIA NEWS,RAUFAHMED NIAZMOHAMMED SHAIKH,GUJ,VALSAD,W
NAV PRABHAT INDIA,DEEPAK BHAGWAN PAWAR,GUJ,VALSAD,W
INDIA HIGHLIGHT,PINAL KUMAR K PATEL,GUJ,VALSAD,W
JYOTIKAN NEWS INDIA,SHIV RANJAN SHANDILYA,HAR,AMBALA,M
INDIA IMPACT,RENU AGGARWAL,HAR,AMBALA,M
INDIAN NEWS,AMBALA CHURCH COUNCIL,HAR,AMBALA,Q
INDIAN LIBRARY MOVEMENT,N K BHAGI,HAR,AMBALA,Q
TELLING INDIA NEWS,VIPIN,HAR,BHIWANI,A
ALL INDIA DARSHAN,PRADEEP BHARDWAJ,HAR,BHIWANI,M
INDIAN GUIDE,SHIVCHARAN GHANSHAMKA,HAR,BHIWANI,W
INDIA SATTA,MANOJ KALRA,HAR,FARIDABAD,D
INDIAN PATRIKA,HARISHARAN,HAR,FARIDABAD,D
NEW INDIA HERALD,RAJESH KUMAR JAIN,HAR,FARIDABAD,D
INDIA PRAHARI,RAJENDER SINGH,HAR,FARIDABAD,F
NON-RESIDENT INDIANS,TODAYS PUBLICATIONS,HAR,FARIDABAD,M
ALL INDIA BANNU BIRADRI SAMACHAR,ALL INDIA BANNU BIRADRI,HAR,FARIDABAD,M
FRANCHISE INDIA,GAURAV MARYA,HAR,FARIDABAD,M
INDIA BOOK OF RECORDS,BISWAROOP ROY CHOWDHURY,HAR,FARIDABAD,M
INDIAN TRADITION AND INDUSTRY,"INDUSTRIAL INFORMATION BUREAU, FARIDABAD",HAR,FARIDABAD,M
AGRICULTURAL SITUATION IN INDIA,"DIRECTORATE OF ECONOMICS AND STATISTICS, MIN. OF F. AND A.",HAR,FARIDABAD,M
GREASE TECH INDIA,INDIAN OIL CORPORATION LTD.,HAR,FARIDABAD,Q
INDIA NEWS,GOOD MORNING INDIA MEDIA PVT LTD,HAR,FARIDABAD,W
INDIA KESARI WEEKEND,MAHAVIR GOYAL,HAR,FARIDABAD,W
SAJAG INDIA,SHYAM SUNDAR BANSAL,HAR,FARIDABAD,W
INDIA NEWS,GOOD MORNING INDIA MEDIA PVT LTD,HAR,FARIDABAD,W
INDIA NOW BUSINESS AND ECONOMY,INDIA BRAND EQUITY FOUNDATION,HAR,GURUGRAM,BM
TUBE AND PIPE INDIA,PRIYANK JAIN,HAR,GURUGRAM,BM
HASTKSHEP NEWS  INDIA,ROSHAN BHARDWAJ,HAR,GURUGRAM,BNL
HUMAN INDIA,UMESH GARG,HAR,GURUGRAM,D
FORTUNE INDIA,BUSINESS MEDIA PRIVATE LIMITED,HAR,GURUGRAM,M
APPAREL INDIA,APPAREL EXPORT PROMOTION COUNCIL,HAR,GURUGRAM,M
HUMAN INDIA,UMESH GARG,HAR,GURUGRAM,M
SAADAR INDIA,SEEDS INDIA,HAR,GURUGRAM,M
GOLF DIGEST INDIA,RISHI NARAIN GOLF MANAGEMENT PVT.LTD,HAR,GURUGRAM,M
GUIDE TO INDIAN PERIODICAL LITERATURE,PRABHU BOOK SERVICE,HAR,GURUGRAM,Q
INDIAN BOOK REPORTER,RAMESH CHANDRA JAIN,HAR,GURUGRAM,W
MOOD OF INDIA,BALRAJ DAHIMA,HAR,GURUGRAM,W
SUNSHINE INDIA,MAYA VASHISHT,HAR,HISAR,D
JAGO INDIA JAGO,JAGO INDIA JAGO,HAR,HISAR,F
INDIAN JOURNAL OF VIROLOGY,INDIAN VIRALOGICAL SOCIETY HAU HISAR,HAR,HISAR,HY
VISION INDIA REVOLUTION,SURENDRA SINGH DALAL,HAR,HISAR,M
INDIAN JOURNAL OF WEED SCIENCE,INDIAN SOCIETY OF WEED SCIENCE,HAR,HISAR,Q
INDIAN JOURNAL OF ANIMAL PRODUCTION & MANAGEMENT,N.S.R. SASTRY,HAR,HISAR,Q
KNIT INDIA TIMES,DIVAKAR GUPTA,HAR,JIND,M
INDIA TIMER,SANJAY KUMAR,HAR,JIND,M
INDIA GAURAV,RAVI BHARDWAJ,HAR,KAITHAL,D
ACTION INDIA,RAKESH BHARDWAJ,HAR,KARNAL,D
LINKERS INDIA,GIAN PARKASH BAGHI,HAR,KARNAL,F
ALL INDIA LABOUR SERVICES LAW REFERENCER,INDU ARORA,HAR,KARNAL,M
THE FLAMES INDIA INSIGHT,NARESH KAUSHAL,HAR,KARNAL,M
SKY INDIA,KABAL SINGH,HAR,KARNAL,M
INDIAN JOURNAL OF AGRICULTURAL & RESEARCH,AGRICULTURAL RESEARCH COMMUNICATION CENTRE,HAR,KARNAL,Q
INDIAN JOURNAL OF INTERNATIONAL TOURISM AND HOSPITALITY RESEARCH,MANJULA CHAUDHARY,HAR,KURUKSHETRA,A
INDIAN NATIONAL TIMES,HARJINDER SAPRA,HAR,KURUKSHETRA,W
MAHAKTA INDIA,ARJUN DEV CHAWLA,HAR,MEWAT,W
ABHINAV INDIA,DHARMENDER KAUSHIK,HAR,MEWAT,W
ALERT INDIA,MAHAVIR COLLEGE PALWAL,HAR,PALWAL,W
KHUSHBOO OF INDIA,KHUSHBOO MEDIA & ENTERTAINMENTS PRIVATE LIMITED,HAR,PANCHKULA,F
INDIA KI DAHAD,ADESH TYAGI,HAR,PANIPAT,F
